CustomerID,Age,City,MonthsAsCustomer,AvgMonthlySpend,AvgItemsPerVisit,PreferredCategory,Churned
5586,30,Delhi,83,3387.13,6,Electronics,0
5587,63,Mumbai,62,4330.26,9,Groceries,0
5588,36,Kolkata,11,4042.21,13,Home Goods,1
5589,48,Mumbai,13,4208.8,19,Home Goods,1
5590,50,Bengaluru,22,3485.24,14,Home Goods,0
5591,59,Mumbai,60,1699.52,17,Apparel,0
5592,41,Delhi,50,3332.13,25,Groceries,0
5593,26,Kolkata,64,2265.18,27,Electronics,0
5594,61,Kolkata,66,2939.91,10,Groceries,0
5595,42,Kolkata,67,1737.29,14,Electronics,0
5596,20,Kolkata,32,4708.57,8,Apparel,0
5597,38,Bengaluru,43,6941.74,17,Home Goods,0
5598,54,Delhi,46,2540.06,15,Apparel,0
5599,64,Kolkata,74,3786.97,33,Apparel,0
5600,35,Mumbai,6,5632.21,21,Electronics,1
5601,47,Kolkata,50,2134.59,27,Home Goods,0
5602,61,Kolkata,71,2859.21,14,Groceries,0
5603,18,Thane,78,4072.92,37,Electronics,0
5604,39,Thane,67,5255.49,20,Home Goods,0
5605,25,Mumbai,78,4836.86,30,Electronics,0
5606,19,Mumbai,19,3492.89,9,Apparel,1
5607,33,Thane,38,3758.73,15,Groceries,0
5608,24,Kolkata,36,5658.23,12,Apparel,0
5609,42,Thane,44,3993.79,5,Apparel,0
5610,57,Mumbai,38,1995.6,35,Home Goods,0
5611,52,Delhi,25,4292.88,9,Electronics,0
5612,41,Delhi,39,3627.79,21,Electronics,0
5613,63,Bengaluru,72,4394.38,5,Home Goods,0
5614,42,Thane,48,5651.88,26,Electronics,0
5615,30,Thane,21,872.79,16,Electronics,1
5616,50,Thane,81,5816.86,15,Home Goods,0
5617,40,Kolkata,9,4885.94,37,Groceries,1
5618,26,Delhi,38,4681.77,34,Apparel,0
5619,27,Mumbai,35,500.0,28,Home Goods,1
5620,21,Delhi,37,4956.18,35,Groceries,0
5621,35,Bengaluru,17,4712.24,34,Apparel,1
5622,62,Mumbai,78,814.86,10,Electronics,0
5623,23,Kolkata,82,3614.34,35,Apparel,0
5624,57,Delhi,66,6478.72,37,Groceries,0
5625,44,Kolkata,13,3759.39,26,Groceries,1
5626,32,Delhi,47,2471.79,30,Electronics,0
5627,27,Bengaluru,62,4955.14,9,Home Goods,0
5628,59,Delhi,38,4334.34,36,Groceries,0
5629,21,Thane,54,4131.79,15,Home Goods,0
5630,47,Kolkata,70,5294.4,20,Home Goods,0
5631,45,Mumbai,81,4513.01,20,Electronics,0
5632,31,Thane,17,2029.4,20,Apparel,1
5633,45,Thane,30,6412.23,38,Home Goods,0
5634,53,Thane,26,2097.15,38,Apparel,1
5635,51,Mumbai,62,6823.84,31,Apparel,0
5636,26,Delhi,40,3346.63,18,Home Goods,0
5637,56,Kolkata,78,3233.48,8,Apparel,0
5638,64,Thane,33,4430.96,30,Apparel,0
5639,51,Delhi,13,4328.61,38,Apparel,1
5640,38,Kolkata,50,4081.68,8,Home Goods,0
5641,36,Bengaluru,73,1284.03,36,Apparel,0
5642,48,Thane,32,1327.72,25,Home Goods,1
5643,24,Thane,58,5459.31,28,Electronics,0
5644,27,Bengaluru,39,500.0,35,Groceries,1
5645,62,Delhi,70,1844.83,18,Home Goods,0
5646,18,Bengaluru,6,4116.0,7,Electronics,1
5647,36,Thane,57,4308.24,27,Groceries,0
5648,31,Mumbai,44,5150.87,22,Home Goods,0
5649,42,Bengaluru,43,3116.86,23,Home Goods,0
5650,59,Bengaluru,19,3333.72,33,Home Goods,1
5651,18,Bengaluru,18,4214.66,20,Groceries,1
5652,38,Delhi,38,1111.57,29,Apparel,1
5653,42,Delhi,79,2501.02,34,Groceries,0
5654,19,Mumbai,13,5102.97,29,Electronics,1
5655,58,Bengaluru,74,3302.28,26,Electronics,0
5656,23,Bengaluru,72,2993.8,23,Electronics,0
5657,46,Bengaluru,9,5857.26,28,Groceries,1
5658,25,Delhi,67,4177.53,7,Electronics,0
5659,39,Kolkata,7,826.08,33,Groceries,1
5660,41,Thane,30,2768.27,34,Electronics,0
5661,31,Mumbai,26,500.0,38,Groceries,1
5662,57,Thane,16,3594.54,27,Groceries,1
5663,43,Kolkata,66,1146.6,10,Apparel,0
5664,41,Delhi,8,3912.16,32,Apparel,1
5665,39,Thane,72,5176.77,38,Apparel,0
5666,59,Thane,15,4044.8,39,Groceries,1
5667,61,Bengaluru,71,4088.2,15,Groceries,0
5668,47,Thane,22,2963.67,29,Home Goods,1
5669,36,Thane,23,3901.73,10,Electronics,0
5670,50,Delhi,25,4696.39,32,Apparel,0
5671,53,Thane,37,2332.01,7,Apparel,0
5672,55,Thane,55,4229.62,30,Groceries,0
5673,26,Thane,66,500.0,5,Groceries,1
5674,55,Delhi,49,2669.11,39,Apparel,0
5675,63,Delhi,50,4821.52,39,Groceries,0
5676,19,Thane,78,1574.65,18,Home Goods,0
5677,18,Mumbai,43,4961.06,23,Electronics,0
5678,26,Mumbai,10,3835.73,24,Electronics,1
5679,50,Thane,10,4662.7,23,Apparel,1
5680,44,Mumbai,30,4339.03,23,Groceries,0
5681,22,Thane,25,4183.12,26,Electronics,0
5682,43,Mumbai,30,3726.59,16,Groceries,0
5683,47,Thane,44,1940.73,31,Home Goods,0
5684,61,Thane,11,3891.89,34,Groceries,1
5685,63,Bengaluru,34,5015.84,30,Apparel,0
5686,23,Bengaluru,52,3068.43,7,Home Goods,0
5687,31,Delhi,56,1451.19,30,Home Goods,0
5688,51,Delhi,19,4972.63,6,Home Goods,0
5689,54,Thane,61,5152.8,28,Electronics,0
5690,60,Delhi,55,4082.8,25,Groceries,0
5691,54,Bengaluru,17,3439.11,16,Groceries,1
5692,51,Mumbai,18,4593.7,30,Apparel,1
5693,60,Bengaluru,63,6595.45,23,Apparel,0
5694,36,Kolkata,8,3533.09,18,Electronics,1
5695,28,Kolkata,11,1116.77,28,Electronics,1
5696,54,Bengaluru,29,6148.43,33,Electronics,0
5697,58,Delhi,80,3733.59,11,Apparel,0
5698,29,Kolkata,30,500.0,16,Home Goods,1
5699,29,Bengaluru,78,5293.3,8,Electronics,0
5700,51,Delhi,20,1213.02,25,Apparel,1
5701,59,Delhi,6,2584.02,16,Home Goods,1
5702,46,Mumbai,9,3664.78,29,Electronics,1
5703,49,Kolkata,80,3806.83,36,Home Goods,0
5704,60,Thane,56,5777.21,10,Home Goods,0
5705,21,Kolkata,45,5769.63,6,Groceries,0
5706,46,Bengaluru,58,626.07,25,Apparel,1
5707,40,Kolkata,80,4194.64,11,Apparel,0
5708,24,Kolkata,48,4996.23,35,Apparel,0
5709,19,Kolkata,28,2463.09,5,Home Goods,0
5710,43,Kolkata,65,2659.76,15,Groceries,0
5711,54,Bengaluru,10,2673.18,33,Groceries,1
5712,51,Delhi,34,5039.9,34,Groceries,0
5713,48,Kolkata,45,3366.55,15,Electronics,0
5714,56,Bengaluru,50,2774.98,32,Groceries,0
5715,32,Delhi,28,3477.49,29,Groceries,0
5716,64,Delhi,26,6550.87,5,Apparel,0
5717,28,Kolkata,57,3522.7,28,Electronics,0
5718,41,Thane,39,3547.32,23,Groceries,0
5719,34,Mumbai,64,4090.45,19,Electronics,0
5720,23,Kolkata,64,3656.52,28,Groceries,0
5721,22,Bengaluru,44,4228.87,13,Apparel,0
5722,21,Mumbai,62,2878.44,35,Apparel,0
5723,27,Bengaluru,60,500.0,30,Apparel,1
5724,49,Delhi,79,4060.03,33,Apparel,0
5725,20,Delhi,80,4172.21,29,Home Goods,0
5726,31,Delhi,52,1756.14,38,Electronics,0
5727,60,Delhi,40,2095.5,21,Home Goods,0
5728,32,Delhi,82,5453.27,12,Electronics,0
5729,41,Mumbai,33,5064.65,10,Electronics,0
5730,62,Thane,56,5322.04,15,Electronics,0
5731,54,Kolkata,8,2321.98,13,Home Goods,1
5732,53,Thane,15,3022.18,26,Apparel,1
5733,36,Bengaluru,6,704.97,26,Home Goods,1
5734,43,Mumbai,64,2348.32,6,Groceries,0
5735,43,Bengaluru,75,2850.81,5,Apparel,0
5736,28,Mumbai,39,3244.75,18,Electronics,0
5737,38,Delhi,23,4840.53,36,Apparel,0
5738,48,Kolkata,55,4908.71,15,Apparel,0
5739,44,Mumbai,18,4003.48,34,Groceries,1
5740,52,Delhi,43,1692.28,17,Apparel,0
5741,52,Mumbai,77,4820.78,27,Apparel,0
5742,23,Thane,60,3511.51,28,Electronics,0
5743,27,Mumbai,8,3939.95,13,Home Goods,1
5744,39,Delhi,81,4641.21,11,Home Goods,0
5745,54,Bengaluru,55,2982.41,36,Home Goods,0
5746,23,Thane,14,3979.13,7,Electronics,1
5747,34,Bengaluru,73,3272.66,30,Home Goods,0
5748,36,Thane,37,3125.49,14,Home Goods,0
5749,28,Bengaluru,34,3074.72,20,Apparel,0
5750,56,Mumbai,80,6899.37,21,Groceries,0
5751,50,Mumbai,40,3972.47,16,Apparel,0
5752,33,Mumbai,81,4852.4,24,Home Goods,0
5753,42,Delhi,32,4727.69,20,Apparel,0
5754,38,Bengaluru,54,3705.61,38,Apparel,0
5755,33,Mumbai,78,1255.09,9,Apparel,0
5756,53,Bengaluru,56,2931.11,22,Groceries,0
5757,19,Thane,52,3511.56,16,Groceries,0
5758,44,Kolkata,75,2361.87,6,Groceries,0
5759,40,Delhi,37,1095.2,15,Apparel,1
5760,25,Thane,36,4034.75,12,Home Goods,0
5761,56,Delhi,82,5113.73,28,Groceries,0
5762,57,Mumbai,24,3000.54,22,Groceries,0
5763,26,Thane,47,3729.91,14,Apparel,0
5764,61,Bengaluru,73,3385.66,7,Apparel,0
5765,54,Kolkata,19,3639.92,22,Groceries,1
5766,56,Thane,51,2863.28,36,Apparel,0
5767,50,Delhi,71,4547.24,11,Groceries,0
5768,62,Delhi,19,6100.72,39,Groceries,0
5769,27,Mumbai,79,4644.27,25,Home Goods,0
5770,50,Kolkata,82,1888.53,20,Home Goods,0
5771,57,Kolkata,12,2863.41,12,Groceries,1
5772,61,Kolkata,69,3536.25,38,Apparel,0
5773,50,Thane,82,3363.71,22,Home Goods,0
5774,53,Mumbai,16,5592.51,27,Groceries,1
5775,52,Thane,33,3659.39,9,Electronics,0
5776,29,Bengaluru,55,1606.15,35,Home Goods,0
5777,57,Bengaluru,40,6709.92,35,Apparel,0
5778,31,Thane,42,4465.89,29,Groceries,0
5779,62,Thane,81,500.0,26,Home Goods,1
5780,44,Mumbai,48,2757.13,28,Groceries,0
5781,34,Kolkata,38,4125.44,38,Home Goods,0
5782,31,Kolkata,70,4768.98,16,Groceries,0
5783,25,Mumbai,25,3774.75,6,Groceries,0
5784,21,Mumbai,24,3678.26,27,Home Goods,0
5785,47,Delhi,67,3148.36,8,Electronics,0
5786,31,Delhi,76,4030.75,25,Electronics,0
5787,52,Delhi,9,1781.86,34,Electronics,1
5788,48,Mumbai,46,3678.36,21,Groceries,0
5789,24,Thane,28,4910.83,7,Home Goods,0
5790,57,Bengaluru,51,3611.53,37,Groceries,0
5791,49,Mumbai,51,3127.76,8,Electronics,0
5792,19,Kolkata,58,3295.01,7,Apparel,0
5793,35,Bengaluru,47,2439.07,22,Apparel,0
5794,46,Mumbai,17,4231.68,33,Groceries,1
5795,32,Bengaluru,54,5511.3,19,Apparel,0
5796,30,Bengaluru,16,5254.3,10,Apparel,1
5797,54,Mumbai,14,4406.0,15,Electronics,1
5798,46,Kolkata,60,1944.94,27,Apparel,0
5799,26,Thane,52,5965.49,22,Electronics,0
5800,39,Thane,53,3743.55,7,Electronics,0
5801,59,Thane,67,3952.22,18,Apparel,0
5802,48,Mumbai,40,1749.38,24,Apparel,0
5803,60,Kolkata,37,3168.95,6,Apparel,0
5804,35,Kolkata,43,2642.02,38,Home Goods,0
5805,30,Thane,73,4765.7,19,Apparel,0
5806,18,Thane,19,3010.53,18,Groceries,1
5807,63,Thane,63,5156.52,17,Groceries,0
5808,18,Thane,64,3798.48,34,Electronics,0
5809,24,Bengaluru,70,3486.48,37,Electronics,0
5810,48,Thane,14,3555.48,13,Electronics,1
5811,34,Thane,67,6338.06,28,Groceries,0
5812,19,Mumbai,46,3500.73,8,Groceries,0
5813,24,Thane,30,3711.22,12,Apparel,0
5814,42,Mumbai,48,1711.89,36,Apparel,0
5815,50,Bengaluru,39,2460.29,28,Electronics,0
5816,42,Thane,34,3041.12,33,Electronics,0
5817,56,Bengaluru,21,4156.43,38,Home Goods,0
5818,31,Kolkata,80,4075.66,9,Groceries,0
5819,49,Kolkata,18,2466.11,22,Groceries,1
5820,30,Bengaluru,24,5243.7,29,Groceries,0
5821,31,Mumbai,26,6275.54,20,Electronics,0
5822,24,Bengaluru,49,5616.64,33,Apparel,0
5823,38,Delhi,15,3190.59,9,Electronics,1
5824,56,Delhi,38,3608.63,22,Home Goods,0
5825,19,Kolkata,75,4127.72,29,Apparel,0
5826,46,Kolkata,24,3134.54,10,Apparel,0
5827,18,Delhi,21,3240.53,14,Apparel,1
5828,59,Delhi,50,4776.07,33,Electronics,0
5829,34,Bengaluru,67,3805.71,31,Electronics,0
5830,46,Delhi,12,4588.44,28,Home Goods,1
5831,46,Delhi,57,2607.91,5,Home Goods,0
5832,22,Mumbai,17,4711.21,9,Electronics,1
5833,19,Mumbai,37,2819.95,13,Home Goods,0
5834,25,Mumbai,70,6138.64,16,Groceries,0
5835,56,Delhi,70,6113.7,38,Electronics,0
5836,37,Thane,63,2553.15,10,Electronics,0
5837,26,Bengaluru,52,3509.12,31,Electronics,0
5838,26,Mumbai,46,2775.27,21,Groceries,0
5839,31,Mumbai,13,2304.87,7,Groceries,1
5840,18,Mumbai,45,3988.88,21,Apparel,0
5841,27,Thane,16,4934.04,39,Groceries,1
5842,50,Kolkata,37,3371.69,38,Groceries,0
5843,52,Bengaluru,29,2088.74,17,Apparel,0
5844,23,Mumbai,66,3674.55,15,Groceries,0
5845,63,Delhi,59,3624.76,20,Apparel,0
5846,36,Thane,6,4389.16,13,Electronics,1
5847,37,Mumbai,14,2471.24,20,Groceries,1
5848,23,Kolkata,10,4212.5,18,Electronics,1
5849,25,Bengaluru,11,4279.14,14,Apparel,1
5850,24,Bengaluru,35,3645.82,38,Apparel,0
5851,25,Thane,49,2582.32,39,Electronics,0
5852,59,Bengaluru,65,2862.02,8,Home Goods,0
5853,23,Mumbai,62,2549.22,6,Electronics,0
5854,18,Kolkata,30,2542.75,16,Groceries,0
5855,54,Delhi,50,3152.12,19,Home Goods,0
5856,25,Mumbai,38,947.2,39,Apparel,1
5857,62,Thane,27,4373.34,34,Apparel,0
5858,27,Delhi,81,5252.85,9,Electronics,0
5859,31,Mumbai,28,5453.5,35,Electronics,0
5860,60,Thane,74,5639.03,38,Electronics,0
5861,22,Bengaluru,32,4128.87,38,Electronics,0
5862,23,Mumbai,44,3137.65,25,Apparel,0
5863,53,Bengaluru,32,4557.25,34,Home Goods,0
5864,32,Delhi,45,3391.84,20,Apparel,0
5865,40,Thane,26,4438.37,32,Groceries,0
5866,55,Thane,56,597.82,30,Groceries,1
5867,33,Mumbai,61,3261.22,19,Apparel,0
5868,35,Delhi,31,1322.06,34,Groceries,1
5869,35,Kolkata,13,3705.62,21,Home Goods,1
5870,40,Thane,13,2847.06,22,Apparel,1
5871,35,Bengaluru,54,2478.7,9,Home Goods,0
5872,58,Thane,20,5594.15,9,Apparel,0
5873,29,Bengaluru,38,5419.22,9,Electronics,0
5874,42,Delhi,56,3924.83,16,Electronics,0
5875,58,Bengaluru,74,2644.04,6,Electronics,0
5876,37,Thane,51,5720.37,38,Groceries,0
5877,19,Delhi,73,3692.07,23,Groceries,0
5878,47,Delhi,75,2872.13,31,Groceries,0
5879,31,Thane,61,4127.02,16,Electronics,0
5880,53,Thane,62,5945.77,34,Apparel,0
5881,63,Bengaluru,12,3826.39,10,Home Goods,1
5882,26,Bengaluru,39,5144.3,27,Home Goods,0
5883,50,Mumbai,50,3778.66,27,Home Goods,0
5884,41,Mumbai,49,5305.12,32,Home Goods,0
5885,47,Bengaluru,56,4447.78,29,Apparel,0
5886,50,Bengaluru,19,3466.26,36,Apparel,1
5887,29,Delhi,81,6234.5,29,Apparel,0
5888,53,Delhi,60,1903.28,32,Electronics,0
5889,60,Kolkata,80,2198.37,22,Home Goods,0
5890,57,Delhi,60,1345.7,22,Apparel,0
5891,39,Bengaluru,6,6008.77,23,Home Goods,1
5892,62,Kolkata,56,3220.34,14,Home Goods,0
5893,34,Mumbai,73,870.54,30,Electronics,0
5894,48,Delhi,44,3368.29,23,Apparel,0
5895,28,Kolkata,82,1536.53,9,Groceries,0
5896,35,Kolkata,21,500.0,34,Home Goods,1
5897,63,Kolkata,49,5188.47,13,Groceries,0
5898,39,Bengaluru,76,3895.7,36,Apparel,0
5899,64,Mumbai,70,3674.03,13,Electronics,0
5900,35,Bengaluru,20,1258.31,39,Groceries,1
5901,42,Kolkata,19,3308.0,32,Apparel,1
5902,49,Thane,72,1801.09,23,Groceries,0
5903,35,Mumbai,24,3240.72,25,Home Goods,0
5904,57,Bengaluru,59,2374.64,16,Apparel,0
5905,49,Kolkata,67,2936.54,8,Home Goods,0
5906,55,Thane,42,4346.6,12,Home Goods,0
5907,62,Mumbai,73,2082.09,28,Home Goods,0
5908,63,Thane,16,5398.87,23,Home Goods,1
5909,23,Thane,78,3362.1,35,Home Goods,0
5910,26,Thane,38,5261.97,10,Apparel,0
5911,60,Kolkata,67,2612.67,14,Home Goods,0
5912,52,Delhi,27,4965.8,29,Electronics,0
5913,52,Mumbai,69,2079.95,37,Apparel,0
5914,41,Kolkata,72,3373.8,31,Home Goods,0
5915,49,Kolkata,61,2672.61,5,Home Goods,0
5916,24,Mumbai,13,4246.84,18,Apparel,1
5917,60,Mumbai,42,3454.61,36,Electronics,0
5918,64,Kolkata,50,3175.96,32,Apparel,0
5919,52,Mumbai,54,3450.42,22,Electronics,0
5920,33,Bengaluru,6,2895.72,38,Electronics,1
5921,21,Delhi,49,4955.07,13,Groceries,0
5922,44,Kolkata,25,2911.62,37,Groceries,0
5923,20,Delhi,79,2322.83,21,Home Goods,0
5924,25,Kolkata,75,5657.58,18,Electronics,0
5925,25,Mumbai,17,4861.81,33,Electronics,1
5926,44,Bengaluru,32,523.89,35,Home Goods,1
5927,32,Delhi,55,2817.98,28,Groceries,0
5928,53,Kolkata,14,2722.95,14,Apparel,1
5929,38,Thane,44,3499.46,15,Groceries,0
5930,38,Delhi,73,1989.39,22,Apparel,0
5931,56,Bengaluru,38,4596.31,10,Electronics,0
5932,48,Delhi,24,500.0,19,Electronics,1
5933,25,Mumbai,80,2972.42,39,Apparel,0
5934,37,Kolkata,58,3522.74,20,Groceries,0
5935,29,Mumbai,58,4300.59,39,Home Goods,0
5936,51,Kolkata,54,2807.82,31,Groceries,0
5937,44,Thane,46,3744.22,12,Apparel,0
5938,21,Mumbai,60,5471.53,35,Home Goods,0
5939,24,Bengaluru,6,6067.15,14,Apparel,1
5940,31,Thane,24,3021.52,32,Groceries,0
5941,21,Thane,28,6106.82,13,Groceries,0
5942,42,Kolkata,64,4014.14,28,Electronics,0
5943,63,Mumbai,30,1519.86,39,Groceries,1
5944,49,Kolkata,78,3664.65,39,Apparel,0
5945,31,Mumbai,30,2224.52,32,Apparel,0
5946,26,Kolkata,52,3307.96,9,Electronics,0
5947,59,Thane,56,4585.72,37,Groceries,0
5948,37,Delhi,39,3595.47,5,Apparel,0
5949,36,Bengaluru,50,4505.21,12,Electronics,0
5950,62,Delhi,37,4071.21,28,Home Goods,0
5951,40,Bengaluru,62,2569.56,9,Apparel,0
5952,43,Delhi,27,2174.26,5,Electronics,1
5953,39,Bengaluru,70,3790.77,13,Groceries,0
5954,40,Mumbai,51,3084.08,22,Electronics,0
5955,40,Kolkata,9,4821.08,38,Groceries,1
5956,41,Delhi,34,2040.26,29,Electronics,0
5957,43,Thane,20,1757.17,14,Groceries,1
5958,62,Thane,33,2017.46,23,Groceries,0
5959,40,Bengaluru,81,4404.49,27,Groceries,0
5960,51,Delhi,66,1643.67,7,Apparel,0
5961,49,Delhi,12,3652.08,25,Groceries,1
5962,51,Delhi,81,5237.4,31,Home Goods,0
5963,41,Delhi,54,4263.88,21,Electronics,0
5964,42,Bengaluru,43,2111.13,39,Home Goods,0
5965,47,Kolkata,46,2714.04,11,Apparel,0
5966,42,Delhi,60,5486.19,12,Groceries,0
5967,61,Bengaluru,13,2094.73,24,Electronics,1
5968,29,Thane,33,3772.2,23,Electronics,0
5969,50,Delhi,65,4246.21,7,Apparel,0
5970,47,Kolkata,30,2005.97,12,Apparel,0
5971,62,Bengaluru,61,6153.15,22,Home Goods,0
5972,28,Mumbai,27,2419.89,9,Groceries,0
5973,48,Delhi,9,5130.97,22,Groceries,1
5974,37,Bengaluru,51,3254.09,7,Home Goods,0
5975,32,Bengaluru,50,3843.67,27,Home Goods,0
5976,56,Kolkata,62,5449.5,36,Electronics,0
5977,20,Mumbai,72,2718.56,21,Home Goods,0
5978,22,Mumbai,65,3697.54,27,Home Goods,0
5979,41,Bengaluru,69,5589.15,11,Apparel,0
5980,45,Thane,47,855.38,38,Electronics,1
5981,58,Kolkata,13,548.77,20,Electronics,1
5982,20,Kolkata,6,2964.18,27,Home Goods,1
5983,28,Mumbai,83,4103.93,23,Groceries,0
5984,24,Mumbai,64,1409.12,35,Apparel,0
5985,26,Mumbai,47,634.27,27,Home Goods,1
5986,63,Thane,30,6356.0,28,Apparel,0
5987,31,Delhi,73,2925.73,25,Apparel,0
5988,35,Kolkata,11,6049.46,32,Apparel,1
5989,56,Delhi,36,2783.56,16,Home Goods,0
5990,31,Bengaluru,28,1044.81,18,Home Goods,1
5991,30,Delhi,6,3889.97,18,Home Goods,1
5992,50,Delhi,15,3234.58,12,Groceries,1
5993,43,Kolkata,24,4477.86,31,Home Goods,0
5994,21,Bengaluru,23,4335.76,11,Apparel,0
5995,44,Bengaluru,49,3502.71,5,Groceries,0
5996,40,Delhi,64,3806.84,29,Home Goods,0
5997,21,Mumbai,41,3822.3,8,Home Goods,0
5998,47,Mumbai,26,699.99,5,Apparel,1
5999,35,Bengaluru,36,1423.26,35,Apparel,1
6000,47,Mumbai,79,6263.79,15,Electronics,0
6001,56,Bengaluru,68,4767.36,5,Groceries,0
6002,60,Bengaluru,81,6027.68,16,Apparel,0
6003,52,Mumbai,16,3935.01,13,Home Goods,1
6004,28,Bengaluru,64,3411.76,23,Electronics,0
6005,37,Mumbai,49,993.98,16,Apparel,0
6006,58,Delhi,56,2878.77,39,Home Goods,0
6007,55,Bengaluru,44,6503.89,34,Home Goods,0
6008,20,Mumbai,49,4464.61,17,Groceries,0
6009,18,Bengaluru,63,2103.96,22,Apparel,0
6010,39,Delhi,15,4051.58,36,Home Goods,1
6011,53,Mumbai,37,3755.0,6,Groceries,0
6012,39,Bengaluru,75,3097.35,6,Groceries,0
6013,41,Delhi,49,2953.73,20,Electronics,0
6014,63,Mumbai,53,2337.08,33,Home Goods,0
6015,59,Kolkata,26,1128.22,19,Apparel,1
6016,60,Thane,59,2825.62,25,Groceries,0
6017,41,Delhi,27,2493.08,13,Apparel,0
6018,37,Mumbai,36,4501.93,16,Electronics,0
6019,58,Mumbai,34,5165.42,16,Apparel,0
6020,63,Kolkata,36,4374.73,7,Electronics,0
6021,62,Bengaluru,18,3909.44,17,Apparel,1
6022,63,Kolkata,59,3220.35,16,Home Goods,0
6023,61,Kolkata,34,4279.96,23,Groceries,0
6024,59,Thane,66,2194.44,34,Electronics,0
6025,21,Thane,15,1511.94,20,Electronics,1
6026,19,Mumbai,71,3873.68,38,Apparel,0
6027,19,Bengaluru,63,2071.28,37,Groceries,0
6028,27,Kolkata,21,2350.11,23,Groceries,1
6029,49,Thane,77,859.32,29,Apparel,0
6030,58,Bengaluru,29,4933.27,6,Groceries,0
6031,55,Thane,83,1389.66,25,Groceries,0
6032,48,Bengaluru,37,2376.41,38,Electronics,0
6033,36,Bengaluru,48,4412.74,12,Electronics,0
6034,48,Delhi,44,3411.09,15,Electronics,0
6035,25,Kolkata,13,3298.57,11,Groceries,1
6036,29,Delhi,28,2885.86,37,Groceries,0
6037,27,Delhi,36,6230.43,37,Home Goods,0
6038,60,Mumbai,64,3109.95,20,Electronics,0
6039,39,Kolkata,54,1945.86,38,Home Goods,0
6040,48,Thane,33,3935.13,38,Groceries,0
6041,21,Kolkata,37,4055.09,24,Apparel,0
6042,57,Bengaluru,77,2020.03,13,Groceries,0
6043,28,Kolkata,70,4087.56,9,Electronics,0
6044,32,Thane,43,4998.57,6,Electronics,0
6045,52,Thane,15,3831.53,8,Apparel,1
6046,19,Mumbai,49,4106.08,39,Apparel,0
6047,51,Thane,19,4713.51,22,Electronics,1
6048,40,Mumbai,19,4725.71,22,Home Goods,1
6049,53,Thane,56,2791.18,37,Home Goods,0
6050,62,Delhi,17,4266.01,28,Electronics,1
6051,54,Delhi,27,3723.78,24,Home Goods,0
6052,34,Mumbai,43,2966.14,24,Electronics,0
6053,63,Thane,56,3819.08,21,Groceries,0
6054,41,Kolkata,48,3840.74,39,Apparel,0
6055,61,Bengaluru,36,4338.08,14,Electronics,0
6056,47,Bengaluru,71,2687.05,6,Home Goods,0
6057,45,Bengaluru,79,5136.99,35,Groceries,0
6058,19,Bengaluru,26,2874.99,34,Apparel,0
6059,43,Thane,41,2689.94,38,Groceries,0
6060,40,Kolkata,64,1119.49,38,Electronics,0
6061,48,Thane,44,912.63,23,Home Goods,1
6062,36,Mumbai,48,3678.54,30,Apparel,0
6063,35,Mumbai,52,6219.0,39,Home Goods,0
6064,47,Mumbai,77,3035.06,8,Electronics,0
6065,49,Bengaluru,66,1146.67,8,Apparel,0
6066,21,Mumbai,66,2653.84,30,Groceries,0
6067,43,Delhi,21,2280.27,22,Apparel,1
6068,38,Kolkata,70,3539.64,26,Electronics,0
6069,26,Bengaluru,33,2903.55,30,Electronics,0
6070,58,Bengaluru,10,2589.58,26,Apparel,1
6071,29,Kolkata,38,2206.35,30,Electronics,0
6072,59,Kolkata,54,6030.39,24,Electronics,0
6073,44,Bengaluru,6,5055.93,14,Apparel,1
6074,32,Bengaluru,26,3275.61,16,Groceries,0
6075,51,Mumbai,65,4636.16,12,Home Goods,0
6076,29,Thane,34,3756.84,21,Groceries,0
6077,63,Mumbai,26,2267.35,28,Apparel,1
6078,59,Delhi,31,4618.3,36,Home Goods,0
6079,19,Thane,69,3094.63,10,Electronics,0
6080,62,Mumbai,77,3647.4,23,Apparel,0
6081,33,Bengaluru,39,3041.5,32,Electronics,0
6082,44,Bengaluru,43,3911.47,27,Groceries,0
6083,19,Bengaluru,68,4311.17,8,Apparel,0
6084,48,Mumbai,53,1390.58,9,Home Goods,0
6085,32,Kolkata,50,1293.08,38,Apparel,0
6086,58,Kolkata,81,3737.65,7,Home Goods,0
6087,27,Thane,66,5197.91,30,Apparel,0
6088,28,Delhi,73,500.0,21,Apparel,1
6089,22,Kolkata,40,3337.28,19,Apparel,0
6090,38,Mumbai,60,2045.95,7,Apparel,0
6091,30,Delhi,52,4752.17,11,Apparel,0
6092,22,Delhi,56,5425.08,17,Electronics,0
6093,40,Mumbai,20,2189.25,21,Electronics,1
6094,21,Kolkata,74,688.49,26,Electronics,0
6095,62,Delhi,44,5060.72,21,Home Goods,0
6096,25,Mumbai,34,1250.98,31,Electronics,1
6097,44,Bengaluru,54,4948.39,8,Electronics,0
6098,23,Delhi,58,3670.82,25,Groceries,0
6099,48,Delhi,35,4606.6,26,Electronics,0
6100,53,Thane,64,4302.74,25,Home Goods,0
6101,61,Thane,62,6403.13,29,Groceries,0
6102,32,Bengaluru,43,1330.12,34,Groceries,0
6103,29,Thane,70,5626.78,13,Apparel,0
6104,22,Bengaluru,53,2185.78,24,Apparel,0
6105,43,Kolkata,31,4344.42,30,Apparel,0
